EVTM,CELL,PAGE,NAME,QUALIFIER,REFCELL,REFPAGE,CARROT,PAGEID1,PAGEID2,ITEMID_,CELLID2
EXJ,013,007,Central Junction Box,,013,013,H,,,,
EXJ,013,007,Generic Electronic Module (GEM),,059,005,,,,,
EXJ,013,007,Rear Window Defrost/Mirror Defrost,,056,001,,,,,
EXJ,013,007,Trailer Tow,Heavy Duty,095,003,,,,,
EXJ,013,008,Battery Junction Box,4.6L,013,006,,,,,
EXJ,013,008,Battery Junction Box,5.4L,013,006,,,,,
EXJ,013,008,C242,,013,012,C,,,,
EXJ,013,008,C242,,013,013,D,,,,
EXJ,013,008,C243,,013,017,E,,,,
EXJ,013,008,C243,,013,018,F,,,,
EXJ,013,008,C243,,013,014,G,,,,
EXJ,013,008,Ignition Switch,,149,003,,,,,
EXJ,013,009,Brake Pedal Position (BPP) Switch,,090,004,,,,,
EXJ,013,009,C159,,013,006,A,,,,
EXJ,013,009,C243,,013,022,L,,,,
EXJ,013,009,Central Junction Box,,013,010,,,,,
EXJ,013,009,Electronic Automatic Temperature Control (EATC) Module,,055,001,,,,,
EXJ,013,009,Generic Electronic Module (GEM),,059,001,,,,,
EXJ,013,009,Instrument Cluster,,062,001,,,,,
EXJ,013,009,Overhead Trip Computer (OTC) Module,,102,001,,,,,
EXJ,013,009,Powertrain Control Module (PCM),4.6L,024,001,,,,,
EXJ,013,009,Powertrain Control Module (PCM),5.4L,025,001,,,,,
EXJ,013,009,Clock,,044,004,,,,,
EXJ,013,009,Radio,,130,001,,,,,
EXJ,013,009,Radio,,130,005,,,,,
EXJ,013,009,Subwoofer Amplifier,,130,007,,,,,
EXJ,013,010,Brake Pedal Position (BPP) Switch,,090,003,,,,,
EXJ,013,010,Brake Pressure Switch,,031,002,,,,,
EXJ,013,010,Central Junction Box,,013,011,,,,,
EXJ,013,010,Central Junction Box,,013,009,,,,,
EXJ,013,010,Cigar Lighter,,044,002,,,,,
EXJ,013,010,Data Link Connector (DLC),,014,001,,,,,
EXJ,013,010,Flasher Relay,,090,001,,,,,
EXJ,013,011,Adjustable Pedal Switch,,127,001,,,,,
EXJ,013,011,Air Suspension Service Switch,,041,001,,,,,
EXJ,013,011,Autolamp Module,,087,001,,,,,
