EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EXE,RF Map Lamp and Switch,,NA,Center console front headliner,C924,10,A4,,,,,,
EXE,RF Park/Turn Lamp,,13201,RF front of vehicle,C1040,2,F2,,,,,,
EXE,RF Power Lumbar Motor Assembly,,65530,Under front of RH front seat,C314,7,A6,,,,,,
EXE,RF Seat Back Heating Element,,NA,RF seat back cushion,C355,7,A5,,,,,,
EXE,RF Seat Control Switch,,14A701,"Center of RH front door, on armrest",C612,8,A6,,,120,2,,
EXE,RF Seat Heating Element,,NA,In RF seat cushion,C354,7,E1,,,,,,
EXE,RF Seat Motor Assembly,,617C95,Under RH front seat,C302,7,C1,,,120,2,,
EXE,RF Seat Recliner Motor,,619A74,In RH rear corner of RH front seat,C330,7,A2,,,,,,
EXE,RF Shock Actuator,,18B012,RH side of engine compartment,C105,2,B1,,,,,,
EXE,RF Side Lamp,,15A201,Right front of vehicle,C1046,2,D1,,,,,,
EXE,RF Window Motor,,23200,In lower front of RH front door,C614,8,F6,,,,,,
EXE,RF Window Switch,,14529,"Center of RH front door, on armrest",C600,11,A7,,,,,,
EXE,RF Window Switch,,14529,"Center of RH front door, on armrest",C601,11,A7,,,,,,
EXE,RH I/P Courtesy Lamp,,13466,"On right lower side of I/P, near cowl panel",C2008,5,D10,,,,,,
EXE,Right Cornering Lamp,,15A201,RF of vehicle,C1042,2,E1,,,,,,
EXE,Right Exterior Rear View Mirror,,17682,Top front of RH front door,C605,8,A5,,,,,,
EXE,RR Window Motor,,27000,In lower front of RH rear door,C810,9,F9,,,,,,
EXE,RR Window Switch,,14529,"Center of RH rear door, on armrest",C809,9,A7,,,,,,
EXE,RR Window Switch,,14529,"Center of RH rear door, on armrest",C811,9,A7,,,,,,
EXE,Safety Belt Switch,,61202,In driver safety belt buckle assembly,C308,7,B10,,,,,,
EXE,Shift Lock Actuator,5 Passenger,3E723,LH side of I/P,C279,5,F6,,,,,,
EXE,Shift Lock Actuator,6 Passenger,3E723,LH side of I/P,C279,6,C1,,,,,,
EXE,Speed Control Deactivator Switch,,NA,"Below I/P, next to brake pedal position switch",C218,4,E1,,,,,,
EXE,Speed Control Servo,,9D843,Mounted to top left shock tower,C152,2,A8,,,31,3,,
EXE,Speed Control Switch Assembly,,NA,Mounted in steering wheel,,,,,,,,,
EXE,Starter Motor Assembly,,11001,Lower LH front of engine,C153,1,F8,,,,,,
EXE,Starter Relay,,NA,In battery junction box,,,,,,,,,
EXE,Subwoofer Amplifier,,19B176,Rear of luggage compartment in package tray,C456,10,C10,,,,,,
